tag_code,HYC,LRW,LLRTP,EVU,S3A,LLR,01,02,BHC,EVL,HRSC6,09,HRSC4,HRSC8,HRSC7,S3B,05,HRSC5,07,08,06,03
3D9.1C2DEF1182,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3D9.1C2DEF12D0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3D9.1C2DEF1E5A,392,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3D9.1C2DEF1F2E,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3D9.1C2DEF1F53,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3D9.1C2DEF22FD,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3D9.1C2DEF2CFF,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3D9.1C2DEF2D02,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3D9.1C2DEF2D68,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3D9.1C2DEF2D8C,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3D9.1C2DEF2FDC,0,0,0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3D9.1C2DEF3A60,1,4,0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3D9.1C2DEF3A66,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
3D9.1C2DEF3BFC,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3D9.1C2DEF3C11,2,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
3D9.1C2DEF3D6A,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3D9.1C2DEF4604,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3D9.1C2DEF4E3D,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3D9.1C2DEF4E7D,0,0,1,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3D9.1C2DEF543E,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3D9.1C2DEF544E,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3D9.1C2DEF555D,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3D9.1C2DEF55E8,0,0,1,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3D9.1C2DEF5B2F,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3D9.1C2DEF5B74,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3D9.1C2DEF5C99,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3D9.1C2DEF5CDC,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3D9.1C2DEF5D15,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3D9.1C2DEF5DD9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3D9.1C2DEF5F52,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3D9.1C2DEF623B,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3D9.1C2DEF62D2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3D9.1C2DEF638A,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3D9.1C2DEF642A,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3D9.1C2DEF642D,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3D9.1C2DEF649F,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3D9.1C2DEF64DF,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3D9.1C2DEF6520,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3D9.1C2DEF658A,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3D9.1C2DEF676C,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3D9.1C2DEF67A9,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3D9.1C2DEF67B3,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3D9.1C2DEF67B8,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3D9.1C2DEF67C7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3D9.1C2DEF67CF,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3D9.1C2DEF6950,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3D9.1C2DEF69AC,1,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3D9.1C2DEF69EC,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3D9.1C2DEF6A78,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
3D9.1C2DEF6BC8,429,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3D9.1C2DEF6DAB,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3D9.1C2DEF6E20,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,74,0,0,0,0,0,0
3D9.1C2DEF6F33,1,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3D9.1C2DEF7016,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3D9.1C2DEF7031,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3D9.1C2DEF703A,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3D9.1C2DEF70D7,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3D9.1C2DEF71FA,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3D9.1C2DEF7248,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3D9.1C2DEF732F,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3D9.1C2DEF7336,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3D9.1C2DEF7609,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3D9.1C2DEF7A9D,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3D9.1C2DEF7C9F,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3D9.1C2DEF7CB3,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3D9.1C2DEF7D01,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3D9.1C2DEF7D78,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3D9.1C2DEF7E26,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3D9.1C2DEF7E2C,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3D9.1C2DEF7E61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3D9.1C2DEF7E6C,2,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3D9.1C2DEF7EF8,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3D9.1C2DEF7F74,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3D9.1C2DEF8079,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3D9.1C2DEF8571,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3D9.1C2DEF867A,0,0,1,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3D9.1C2DEF87E8,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3D9.1C2DEF8A48,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3D9.1C2DEF8AAA,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3D9.1C2DEF8AE5,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3D9.1C2DEF8B05,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3D9.1C2DEF8BDE,0,1,1,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3D9.1C2DEF8C2A,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
3D9.1C2DEF8C69,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3D9.1C2DEF8C7D,1,0,1,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3D9.1C2DEF8D03,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3D9.1C2DEF8D8D,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3D9.1C2DEF8DAD,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3D9.1C2DEF8E5D,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3D9.1C2DEF8E61,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3D9.1C2DEF8E68,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3D9.1C2DEF8FE6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3D9.1C2DEF90D0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3D9.1C2DEF916E,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3D9.1C2DEF93AA,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3D9.1C2DEF9434,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3D9.1C2DEF9443,1,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3D9.1C2DEF9544,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3D9.1C2DEF95EB,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3D9.1C2DEF9656,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3D9.1C2DEF96C6,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3D9.1C2DEF96CB,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3D9.1C2DEF975A,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3D9.1C2DEF98E2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3D9.1C2DEF9AD1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3D9.1C2DEF9CBC,0,0,1,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3D9.1C2DEF9CD5,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3D9.1C2DEF9DD5,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3D9.1C2DEF9DE9,2,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3D9.1C2DEFA2DE,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3D9.1C2DEFA3D9,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3D9.1C2DEFA447,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3D9.1C2DEFA46A,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3D9.1C2DEFA4A0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3D9.1C2DEFA568,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3D9.1C2DEFA576,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3D9.1C2DEFA6B0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3D9.1C2DEFA6EE,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3D9.1C2DEFA74A,0,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3D9.1C2DEFA774,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3D9.1C2DEFA869,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3D9.1C2DEFAF84,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3D9.1C2DEFB0DA,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3D9.1C2DEFB147,0,9,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3D9.1C2DEFB17B,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3D9.1C2DEFB1CD,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3D9.1C2DEFB29D,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3D9.1C2DEFB3BB,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3D9.1C2DEFB462,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3D9.1C2DEFB4C9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3D9.1C2DEFB5D9,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3D9.1C2DEFB734,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3D9.1C2DEFB73F,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3D9.1C2DEFB9D9,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3D9.1C2DEFBB6D,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3D9.1C2DEFBD90,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3D9.1C2DEFBF8D,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3D9.1C2DEFBFE2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3D9.1C2DEFC1D1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3D9.1C2DEFC286,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3D9.1C2DEFC2A8,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3D9.1C2DEFC2C4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3D9.1C2DEFC2D2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3D9.1C2DEFC357,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3D9.1C2DEFC3C8,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3D9.1C2DEFC481,1,0,1,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3D9.1C2DEFC60D,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3D9.1C2DEFCCAA,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3D9.1C2DEFCCDC,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3D9.1C2DEFCD9A,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3D9.1C2DEFCF2F,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3D9.1C2DEFCF3A,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3D9.1C2DEFCF53,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3D9.1C2DEFCF64,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3D9.1C2DEFCF69,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3D9.1C2DEFCF74,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3D9.1C2DEFCF97,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3D9.1C2DEFD01F,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3D9.1C2DEFD06F,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3D9.1C2DEFD09B,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3D9.1C2DEFD2DB,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3D9.1C2DEFD96D,0,0,1,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
3D9.1C2DEFD96E,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3D9.1C2DEFD986,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3D9.1C2DEFD98B,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
3D9.1C2DEFD9A4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3D9.1C2DEFDA1E,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3D9.1C2DEFDB6F,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3D9.1C2DEFDFC3,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3D9.1C2DEFE146,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3D9.1C2DEFE2F6,1,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3D9.1C2DEFE4C7,10,0,0,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3D9.1C2DEFE519,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3D9.1C2DEFE6F9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3D9.1C2DEFE70D,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3D9.1C2DEFEAA9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3D9.1C2DEFEB31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3D9.1C2DEFEBB5,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3D9.1C2DEFEC49,1,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3D9.1C2DEFECAF,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3D9.1C2DF803F7,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3D9.1C2DF809E7,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3D9.1C2DF809EA,2,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3D9.1C2DF80C5E,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3D9.1C2DF80CBC,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3D9.1C2DF812BB,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
3D9.1C2DF81B2B,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3D9.1C2DF81EAA,203,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3D9.1C2DF827F7,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3D9.1C2DF83058,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3D9.1C2DF832A2,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3D9.1C2DF832B1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3D9.1C2DF83335,0,0,1,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3D9.1C2DF83437,0,0,1,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3D9.1C2DF83577,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3D9.1C2DF83902,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
3D9.1C2DF84106,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3D9.1C2DF84369,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3D9.1C2DF84380,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3D9.1C2DF845F7,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3D9.1C2DF84B63,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
3D9.1C2DF84B9D,1,0,1,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3D9.1C2DF84D61,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3D9.1C2DF84E9F,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3D9.1C2DF84EAD,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3D9.1C2DF85898,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3D9.1C2DF85C33,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3D9.1C2DF866F6,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3D9.1C2DF86A60,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3D9.1C2DF86B96,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3D9.1C2DF8769A,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3D9.1C2DF88122,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3D9.1C2DF88133,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3D9.1C2DF88C7A,3,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3D9.1C2DF88E64,1,0,1,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3D9.1C2DF88E83,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3D9.1C2DF88FF3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3D9.1C2DF891A7,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3D9.1C2DF891F0,0,0,1,2,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
3D9.1C2DF8957B,0,0,1,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3D9.1C2DF899F3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3D9.239F871334,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3D9.239F871342,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3D9.239F871A08,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3D9.239F871D88,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3D9.239F88A041,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3D9.239F88BC3F,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,62,1,0,0,0,0
3D9.239F88C21C,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3D9.239F88C358,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3D9.239F88C5DC,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3D9.239F88C606,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3D9.239F88CD8C,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
3D9.239F88CE2A,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3D9.239F88D060,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,4670,4,13,0
3D9.239F88DB4E,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D28AF5C,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D28AFB1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D57D051,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D57D052,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D57D053,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3DD.003D57D054,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
