site,tag,detected,reader,antenna
0HR,3E7.0000001D03,9/22/2022 17:37,1,3
0HR,3E7.0000001D02,9/22/2022 17:37,1,2
0HR,3E7.0000001D01,9/22/2022 17:37,1,1
0HR,3E7.0000001D01,9/22/2022 16:37,1,1
0HR,3E7.0000001D03,9/22/2022 16:37,1,3
0HR,3E7.0000001D02,9/22/2022 16:37,1,2
0HR,3DD.003DE66250,9/22/2022 16:30,1,2
0HR,3E7.0000001D03,9/22/2022 15:37,1,3
0HR,3E7.0000001D02,9/22/2022 15:37,1,2
0HR,3E7.0000001D01,9/22/2022 15:37,1,1
0HR,3E7.0000001D03,9/22/2022 14:37,1,3
0HR,3E7.0000001D02,9/22/2022 14:37,1,2
0HR,3E7.0000001D01,9/22/2022 14:37,1,1
0HR,3E7.0000001D02,9/22/2022 13:37,1,2
0HR,3E7.0000001D01,9/22/2022 13:37,1,1
0HR,3E7.0000001D03,9/22/2022 13:37,1,3
0HR,3E7.0000001D01,9/22/2022 12:37,1,1
0HR,3E7.0000001D03,9/22/2022 12:37,1,3
0HR,3E7.0000001D02,9/22/2022 12:37,1,2
0HR,3E7.0000001D03,9/22/2022 11:37,1,3
0HR,3E7.0000001D02,9/22/2022 11:37,1,2
0HR,3E7.0000001D01,9/22/2022 11:37,1,1
0HR,3E7.0000001D02,9/22/2022 10:37,1,2
0HR,3E7.0000001D01,9/22/2022 10:37,1,1
0HR,3E7.0000001D03,9/22/2022 10:37,1,3
0HR,3E7.0000001D03,9/22/2022 9:37,1,3
0HR,3E7.0000001D02,9/22/2022 9:37,1,2
0HR,3E7.0000001D01,9/22/2022 9:37,1,1
0HR,3E7.0000001D02,9/22/2022 8:37,1,2
0HR,3E7.0000001D01,9/22/2022 8:37,1,1
0HR,3E7.0000001D03,9/22/2022 8:37,1,3
0HR,3E7.0000001D03,9/22/2022 7:37,1,3
0HR,3E7.0000001D02,9/22/2022 7:37,1,2
0HR,3E7.0000001D01,9/22/2022 7:37,1,1
0HR,3E7.0000001D03,9/22/2022 6:37,1,3
0HR,3E7.0000001D02,9/22/2022 6:37,1,2
0HR,3E7.0000001D01,9/22/2022 6:37,1,1
0HR,3E7.0000001D01,9/22/2022 5:37,1,1
0HR,3E7.0000001D03,9/22/2022 5:37,1,3
0HR,3E7.0000001D02,9/22/2022 5:37,1,2
0HR,3E7.0000001D02,9/22/2022 4:37,1,2
0HR,3E7.0000001D01,9/22/2022 4:37,1,1
0HR,3E7.0000001D03,9/22/2022 4:37,1,3
0HR,3DD.003E2145B9,9/22/2022 3:43,1,2
0HR,3DD.003D5C8C92,9/22/2022 3:39,1,3
0HR,3E7.0000001D01,9/22/2022 3:37,1,1
0HR,3E7.0000001D03,9/22/2022 3:37,1,3
0HR,3E7.0000001D02,9/22/2022 3:37,1,2
0HR,3DD.003E04B86B,9/22/2022 3:18,1,2
0HR,3DD.003D5C8D55,9/22/2022 2:50,1,2
0HR,3E7.0000001D03,9/22/2022 2:37,1,3
0HR,3E7.0000001D02,9/22/2022 2:37,1,2
0HR,3E7.0000001D01,9/22/2022 2:37,1,1
0HR,3DD.003DA2117F,9/22/2022 2:13,1,3
0HR,3E7.0000001D03,9/22/2022 1:37,1,3
0HR,3E7.0000001D02,9/22/2022 1:37,1,2
0HR,3E7.0000001D01,9/22/2022 1:37,1,1
0HR,3E7.0000001D03,9/22/2022 0:37,1,3
0HR,3E7.0000001D02,9/22/2022 0:37,1,2
0HR,3E7.0000001D01,9/22/2022 0:37,1,1
0HR,3DD.003DE66242,9/22/2022 0:31,1,2
0HR,3E7.0000001D01,9/21/2022 23:37,1,1
0HR,3E7.0000001D03,9/21/2022 23:37,1,3
0HR,3E7.0000001D02,9/21/2022 23:37,1,2
0HR,3DD.003DE66246,9/21/2022 23:27,1,3
0HR,3DD.003DE66272,9/21/2022 22:49,1,3
0HR,3E7.0000001D02,9/21/2022 22:37,1,2
0HR,3E7.0000001D01,9/21/2022 22:37,1,1
0HR,3E7.0000001D03,9/21/2022 22:37,1,3
0HR,3E7.0000001D03,9/21/2022 21:37,1,3
0HR,3E7.0000001D02,9/21/2022 21:37,1,2
0HR,3E7.0000001D01,9/21/2022 21:37,1,1
0HR,3E7.0000001D01,9/21/2022 20:37,1,1
0HR,3E7.0000001D03,9/21/2022 20:37,1,3
0HR,3E7.0000001D02,9/21/2022 20:37,1,2
0HR,3DD.003DE66285,9/21/2022 19:49,1,2
0HR,3DD.003D5C8B42,9/21/2022 19:39,1,2
0HR,3E7.0000001D03,9/21/2022 19:37,1,3
0HR,3E7.0000001D02,9/21/2022 19:37,1,2
0HR,3E7.0000001D01,9/21/2022 19:37,1,1
0HR,3DD.003DA2104B,9/21/2022 18:59,1,2
0HR,3E7.0000001D01,9/21/2022 18:37,1,1
0HR,3E7.0000001D03,9/21/2022 18:37,1,3
0HR,3E7.0000001D02,9/21/2022 18:37,1,2
0HR,3E7.0000001D03,9/21/2022 17:37,1,3
0HR,3E7.0000001D02,9/21/2022 17:37,1,2
0HR,3E7.0000001D01,9/21/2022 17:37,1,1
0HR,3E7.0000001D01,9/21/2022 16:37,1,1
0HR,3E7.0000001D03,9/21/2022 16:37,1,3
0HR,3E7.0000001D02,9/21/2022 16:37,1,2
0HR,3E7.0000001D02,9/21/2022 15:37,1,2
0HR,3E7.0000001D01,9/21/2022 15:37,1,1
0HR,3E7.0000001D03,9/21/2022 15:37,1,3
0HR,3E7.0000001D03,9/21/2022 14:37,1,3
0HR,3E7.0000001D02,9/21/2022 14:37,1,2
0HR,3E7.0000001D03,9/21/2022 13:37,1,3
0HR,3E7.0000001D02,9/21/2022 13:37,1,2
0HR,3E7.0000001D01,9/21/2022 13:37,1,1
0HR,3E7.0000001D02,9/21/2022 12:37,1,2
0HR,3E7.0000001D01,9/21/2022 12:37,1,1
0HR,3E7.0000001D03,9/21/2022 12:37,1,3
0HR,3E7.0000001D01,9/21/2022 11:37,1,1
0HR,3E7.0000001D03,9/21/2022 11:37,1,3
0HR,3E7.0000001D02,9/21/2022 11:37,1,2
0HR,3E7.0000001D03,9/21/2022 10:37,1,3
0HR,3E7.0000001D02,9/21/2022 10:37,1,2
0HR,3E7.0000001D01,9/21/2022 10:37,1,1
0HR,3E7.0000001D03,9/21/2022 9:37,1,3
0HR,3E7.0000001D02,9/21/2022 9:37,1,2
0HR,3E7.0000001D01,9/21/2022 9:37,1,1
0HR,3E7.0000001D03,9/21/2022 8:37,1,3
0HR,3E7.0000001D02,9/21/2022 8:37,1,2
0HR,3E7.0000001D01,9/21/2022 8:37,1,1
0HR,3E7.0000001D03,9/21/2022 7:37,1,3
0HR,3E7.0000001D02,9/21/2022 7:37,1,2
0HR,3E7.0000001D01,9/21/2022 7:37,1,1
0HR,3DD.003DEA26C8,9/21/2022 6:59,1,2
0HR,3E7.0000001D02,9/21/2022 6:37,1,2
0HR,3E7.0000001D01,9/21/2022 6:37,1,1
0HR,3E7.0000001D03,9/21/2022 6:37,1,3
0HR,3E7.0000001D01,9/21/2022 5:37,1,1
0HR,3E7.0000001D03,9/21/2022 5:37,1,3
0HR,3E7.0000001D02,9/21/2022 5:37,1,2
0HR,3E7.0000001D03,9/21/2022 4:37,1,3
0HR,3E7.0000001D02,9/21/2022 4:37,1,2
0HR,3E7.0000001D01,9/21/2022 4:37,1,1
0HR,3DD.0077BBE779,9/21/2022 3:48,1,2
0HR,3E7.0000001D01,9/21/2022 3:37,1,1
0HR,3E7.0000001D03,9/21/2022 3:37,1,3
0HR,3E7.0000001D02,9/21/2022 3:37,1,2
0HR,3DD.003DE6629F,9/21/2022 3:06,1,3
0HR,3E7.0000001D01,9/21/2022 2:37,1,1
0HR,3E7.0000001D03,9/21/2022 2:37,1,3
0HR,3E7.0000001D02,9/21/2022 2:37,1,2
0HR,3DD.003E214581,9/21/2022 2:29,1,3
0HR,3DD.003E04B8AA,9/21/2022 2:11,1,2
0HR,3E7.0000001D02,9/21/2022 1:37,1,2
0HR,3E7.0000001D01,9/21/2022 1:37,1,1
0HR,3E7.0000001D03,9/21/2022 1:37,1,3
0HR,3E7.0000001D01,9/21/2022 0:37,1,1
0HR,3E7.0000001D03,9/21/2022 0:37,1,3
0HR,3E7.0000001D02,9/21/2022 0:37,1,2
0HR,3DD.003E214598,9/21/2022 0:34,1,2
0HR,3DD.003E215386,9/21/2022 0:12,1,2
0HR,3E7.0000001D01,9/20/2022 23:37,1,1
0HR,3E7.0000001D03,9/20/2022 23:37,1,3
0HR,3E7.0000001D02,9/20/2022 23:37,1,2
0HR,3E7.0000001D02,9/20/2022 22:37,1,2
0HR,3E7.0000001D01,9/20/2022 22:37,1,1
0HR,3E7.0000001D03,9/20/2022 22:37,1,3
0HR,3E7.0000001D02,9/20/2022 21:37,1,2
0HR,3E7.0000001D01,9/20/2022 21:37,1,1
0HR,3E7.0000001D03,9/20/2022 21:37,1,3
0HR,3DD.003D5C8C45,9/20/2022 21:13,1,2
0HR,3E7.0000001D02,9/20/2022 20:37,1,2
0HR,3E7.0000001D01,9/20/2022 20:37,1,1
0HR,3E7.0000001D03,9/20/2022 20:37,1,3
0HR,3E7.0000001D02,9/20/2022 19:37,1,2
0HR,3E7.0000001D01,9/20/2022 19:37,1,1
0HR,3E7.0000001D03,9/20/2022 19:37,1,3
0HR,3E7.0000001D02,9/20/2022 18:37,1,2
0HR,3E7.0000001D01,9/20/2022 18:37,1,1
0HR,3E7.0000001D03,9/20/2022 18:37,1,3
0HR,3E7.0000001D03,9/20/2022 17:37,1,3
0HR,3E7.0000001D02,9/20/2022 17:37,1,2
0HR,3E7.0000001D01,9/20/2022 17:37,1,1
0HR,3E7.0000001D01,9/20/2022 16:37,1,1
0HR,3E7.0000001D03,9/20/2022 16:37,1,3
0HR,3E7.0000001D02,9/20/2022 16:37,1,2
0HR,3E7.0000001D03,9/20/2022 15:37,1,3
0HR,3E7.0000001D02,9/20/2022 15:37,1,2
0HR,3E7.0000001D01,9/20/2022 15:37,1,1
0HR,3E7.0000001D02,9/20/2022 14:37,1,2
0HR,3E7.0000001D01,9/20/2022 14:37,1,1
0HR,3E7.0000001D03,9/20/2022 14:37,1,3
0HR,3E7.0000001D03,9/20/2022 13:37,1,3
0HR,3E7.0000001D02,9/20/2022 13:37,1,2
0HR,384.1B7976A903,9/20/2022 13:11,1,1
0HR,3E7.0000001D03,9/20/2022 12:39,1,3
0HR,3E7.0000001D02,9/20/2022 12:39,1,2
0HR,3E7.0000001D01,9/20/2022 12:39,1,1
0HR,3E7.0000001D03,9/20/2022 11:39,1,3
0HR,3E7.0000001D02,9/20/2022 11:39,1,2
0HR,3E7.0000001D01,9/20/2022 11:39,1,1
0HR,3E7.0000001D01,9/20/2022 10:39,1,1
0HR,3E7.0000001D03,9/20/2022 10:39,1,3
0HR,3E7.0000001D02,9/20/2022 10:39,1,2
0HR,3E7.0000001D01,9/20/2022 9:39,1,1
0HR,3E7.0000001D03,9/20/2022 9:39,1,3
0HR,3E7.0000001D02,9/20/2022 9:39,1,2
0HR,3E7.0000001D03,9/20/2022 8:39,1,3
0HR,3E7.0000001D02,9/20/2022 8:39,1,2
0HR,3E7.0000001D01,9/20/2022 8:39,1,1
0HR,3E7.0000001D01,9/20/2022 7:39,1,1
0HR,3E7.0000001D03,9/20/2022 7:39,1,3
0HR,3E7.0000001D02,9/20/2022 7:39,1,2
0HR,3E7.0000001D01,9/20/2022 6:39,1,1
0HR,3E7.0000001D03,9/20/2022 6:39,1,3
0HR,3E7.0000001D02,9/20/2022 6:39,1,2
0HR,3E7.0000001D02,9/20/2022 5:39,1,2
0HR,3E7.0000001D01,9/20/2022 5:39,1,1
0HR,3E7.0000001D03,9/20/2022 5:39,1,3
0HR,3E7.0000001D02,9/20/2022 4:39,1,2
0HR,3E7.0000001D01,9/20/2022 4:39,1,1
0HR,3E7.0000001D03,9/20/2022 4:39,1,3
0HR,3E7.0000001D02,9/20/2022 3:39,1,2
0HR,3E7.0000001D01,9/20/2022 3:39,1,1
0HR,3E7.0000001D03,9/20/2022 3:39,1,3
0HR,3DD.003DE66257,9/20/2022 3:16,1,2
0HR,3DD.003DEA24BB,9/20/2022 2:54,1,3
0HR,3DD.003D7FE8E1,9/20/2022 2:44,1,3
0HR,3DD.003D7FE8E1,9/20/2022 2:39,1,2
0HR,3E7.0000001D02,9/20/2022 2:39,1,2
0HR,3E7.0000001D01,9/20/2022 2:39,1,1
0HR,3E7.0000001D03,9/20/2022 2:39,1,3
0HR,3DD.003D7FE8E1,9/20/2022 2:35,1,3
0HR,3DD.003DE6624B,9/20/2022 2:33,1,3
0HR,3E7.0000001D03,9/20/2022 1:39,1,3
0HR,3E7.0000001D02,9/20/2022 1:39,1,2
0HR,3E7.0000001D01,9/20/2022 1:39,1,1
0HR,3DD.003DE6725F,9/20/2022 0:45,1,2
0HR,3E7.0000001D03,9/20/2022 0:39,1,3
0HR,3E7.0000001D02,9/20/2022 0:39,1,2
0HR,3E7.0000001D01,9/20/2022 0:39,1,1
0HR,3DD.003D7FE8E1,9/19/2022 23:54,1,2
0HR,3DD.003E04B85C,9/19/2022 23:43,1,2
0HR,3E7.0000001D01,9/19/2022 23:39,1,1
0HR,3E7.0000001D03,9/19/2022 23:39,1,3
0HR,3E7.0000001D02,9/19/2022 23:39,1,2
0HR,3E7.0000001D02,9/19/2022 22:39,1,2
0HR,3E7.0000001D01,9/19/2022 22:39,1,1
0HR,3E7.0000001D03,9/19/2022 22:39,1,3
0HR,3E7.0000001D02,9/19/2022 21:39,1,2
0HR,3E7.0000001D01,9/19/2022 21:39,1,1
0HR,3E7.0000001D03,9/19/2022 21:39,1,3
0HR,3E7.0000001D03,9/19/2022 20:39,1,3
0HR,3E7.0000001D02,9/19/2022 20:39,1,2
0HR,3E7.0000001D01,9/19/2022 20:39,1,1
0HR,3DD.003DE66287,9/19/2022 20:36,1,3
0HR,3DD.003D5C8C81,9/19/2022 19:59,1,2
0HR,3DD.003DE6692A,9/19/2022 19:57,1,3
0HR,3E7.0000001D02,9/19/2022 19:39,1,2
0HR,3E7.0000001D01,9/19/2022 19:39,1,1
0HR,3E7.0000001D03,9/19/2022 19:39,1,3
0HR,3DD.003DE6628D,9/19/2022 19:20,1,3
0HR,3E7.0000001D03,9/19/2022 18:39,1,3
0HR,3E7.0000001D02,9/19/2022 18:39,1,2
0HR,3E7.0000001D01,9/19/2022 18:39,1,1
0HR,3E7.0000001D01,9/19/2022 17:39,1,1
0HR,3E7.0000001D03,9/19/2022 17:39,1,3
0HR,3E7.0000001D02,9/19/2022 17:39,1,2
0HR,3D9.1C2DF88DFD,9/19/2022 17:29,1,2
0HR,3D9.1C2DF88DFD,9/19/2022 17:18,1,3
0HR,3D9.1C2DF88DFD,9/19/2022 17:17,1,3
0HR,3D9.1C2DF88DFD,9/19/2022 17:17,1,2
0HR,3E7.0000001D02,9/19/2022 16:39,1,2
0HR,3E7.0000001D01,9/19/2022 16:39,1,1
0HR,3E7.0000001D03,9/19/2022 16:39,1,3
0HR,3E7.0000001D01,9/19/2022 15:39,1,1
0HR,3E7.0000001D03,9/19/2022 15:39,1,3
0HR,3E7.0000001D02,9/19/2022 15:39,1,2
0HR,3E7.0000001D01,9/19/2022 14:39,1,1
0HR,3E7.0000001D03,9/19/2022 14:39,1,3
0HR,3E7.0000001D02,9/19/2022 14:39,1,2
0HR,3E7.0000001D02,9/19/2022 13:39,1,2
0HR,3E7.0000001D01,9/19/2022 13:39,1,1
0HR,3E7.0000001D03,9/19/2022 13:39,1,3
0HR,3E7.0000001D02,9/19/2022 12:39,1,2
0HR,3E7.0000001D01,9/19/2022 12:39,1,1
0HR,3E7.0000001D03,9/19/2022 12:39,1,3
0HR,3E7.0000001D02,9/19/2022 11:39,1,2
0HR,3E7.0000001D01,9/19/2022 11:39,1,1
0HR,3E7.0000001D03,9/19/2022 11:39,1,3
0HR,3E7.0000001D03,9/19/2022 10:39,1,3
0HR,3E7.0000001D02,9/19/2022 10:39,1,2
0HR,3E7.0000001D01,9/19/2022 10:39,1,1
0HR,3E7.0000001D01,9/19/2022 9:39,1,1
0HR,3E7.0000001D03,9/19/2022 9:39,1,3
0HR,3E7.0000001D02,9/19/2022 9:39,1,2
0HR,3E7.0000001D02,9/19/2022 8:39,1,2
0HR,3E7.0000001D01,9/19/2022 8:39,1,1
0HR,3E7.0000001D03,9/19/2022 8:39,1,3
0HR,3E7.0000001D03,9/19/2022 7:39,1,3
0HR,3E7.0000001D02,9/19/2022 7:39,1,2
0HR,3E7.0000001D01,9/19/2022 7:39,1,1
0HR,3E7.0000001D01,9/19/2022 6:39,1,1
0HR,3E7.0000001D03,9/19/2022 6:39,1,3
0HR,3E7.0000001D02,9/19/2022 6:39,1,2
0HR,3E7.0000001D01,9/19/2022 5:39,1,1
0HR,3E7.0000001D03,9/19/2022 5:39,1,3
0HR,3E7.0000001D02,9/19/2022 5:39,1,2
0HR,3E7.0000001D03,9/19/2022 4:39,1,3
0HR,3E7.0000001D02,9/19/2022 4:39,1,2
0HR,3E7.0000001D01,9/19/2022 4:39,1,1
0HR,3E7.0000001D03,9/19/2022 3:39,1,3
0HR,3E7.0000001D02,9/19/2022 3:39,1,2
0HR,3E7.0000001D01,9/19/2022 3:39,1,1
0HR,3E7.0000001D01,9/19/2022 2:39,1,1
0HR,3E7.0000001D03,9/19/2022 2:39,1,3
0HR,3E7.0000001D02,9/19/2022 2:39,1,2
0HR,3E7.0000001D01,9/19/2022 1:39,1,1
0HR,3E7.0000001D03,9/19/2022 1:39,1,3
0HR,3E7.0000001D02,9/19/2022 1:39,1,2
0HR,3E7.0000001D01,9/19/2022 0:39,1,1
0HR,3E7.0000001D03,9/19/2022 0:39,1,3
0HR,3E7.0000001D02,9/19/2022 0:39,1,2
0HR,3D9.1C2DF88DFD,9/18/2022 23:52,1,1
0HR,3E7.0000001D03,9/18/2022 23:39,1,3
0HR,3E7.0000001D02,9/18/2022 23:39,1,2
0HR,3E7.0000001D01,9/18/2022 23:39,1,1
0HR,384.1B7976A903,9/18/2022 22:54,1,2
0HR,3E7.0000001D01,9/18/2022 22:39,1,1
0HR,3E7.0000001D03,9/18/2022 22:39,1,3
0HR,3E7.0000001D02,9/18/2022 22:39,1,2
0HR,3DD.003DE6627F,9/18/2022 22:15,1,3
0HR,3E7.0000001D02,9/18/2022 21:39,1,2
0HR,3E7.0000001D01,9/18/2022 21:39,1,1
0HR,3E7.0000001D03,9/18/2022 21:39,1,3
0HR,3E7.0000001D03,9/18/2022 20:39,1,3
0HR,3E7.0000001D02,9/18/2022 20:39,1,2
0HR,3E7.0000001D01,9/18/2022 20:39,1,1
0HR,3E7.0000001D01,9/18/2022 19:39,1,1
0HR,3E7.0000001D03,9/18/2022 19:39,1,3
0HR,3DD.003DE66259,9/18/2022 19:11,1,3
0HR,3DD.003DE66289,9/18/2022 18:43,1,2
0HR,3E7.0000001D01,9/18/2022 18:39,1,1
0HR,3E7.0000001D03,9/18/2022 18:39,1,3
0HR,3E7.0000001D02,9/18/2022 18:39,1,2
0HR,3DD.003DE6624C,9/18/2022 18:06,1,3
0HR,3E7.0000001D01,9/18/2022 17:39,1,1
0HR,3E7.0000001D03,9/18/2022 17:39,1,3
0HR,3E7.0000001D02,9/18/2022 17:39,1,2
0HR,3E7.0000001D03,9/18/2022 16:39,1,3
0HR,3E7.0000001D02,9/18/2022 16:39,1,2
0HR,3E7.0000001D01,9/18/2022 16:39,1,1
0HR,3E7.0000001D01,9/18/2022 15:39,1,1
0HR,3E7.0000001D03,9/18/2022 15:39,1,3
0HR,3E7.0000001D02,9/18/2022 15:39,1,2
0HR,3E7.0000001D01,9/18/2022 14:39,1,1
0HR,3E7.0000001D03,9/18/2022 14:39,1,3
0HR,3E7.0000001D02,9/18/2022 14:39,1,2
0HR,3E7.0000001D03,9/18/2022 13:39,1,3
0HR,3E7.0000001D02,9/18/2022 13:39,1,2
0HR,3E7.0000001D01,9/18/2022 13:39,1,1
0HR,3E7.0000001D02,9/18/2022 12:39,1,2
0HR,3E7.0000001D01,9/18/2022 12:39,1,1
0HR,3E7.0000001D03,9/18/2022 12:39,1,3
0HR,3E7.0000001D02,9/18/2022 11:39,1,2
0HR,3E7.0000001D01,9/18/2022 11:39,1,1
0HR,3E7.0000001D03,9/18/2022 11:39,1,3
0HR,3E7.0000001D01,9/18/2022 10:39,1,1
0HR,3E7.0000001D03,9/18/2022 10:39,1,3
0HR,3E7.0000001D02,9/18/2022 10:39,1,2
0HR,3E7.0000001D03,9/18/2022 9:39,1,3
0HR,3E7.0000001D02,9/18/2022 9:39,1,2
0HR,3E7.0000001D01,9/18/2022 9:39,1,1
0HR,3E7.0000001D02,9/18/2022 8:39,1,2
0HR,3E7.0000001D01,9/18/2022 8:39,1,1
0HR,3E7.0000001D03,9/18/2022 8:39,1,3
0HR,3E7.0000001D02,9/18/2022 7:39,1,2
0HR,3E7.0000001D01,9/18/2022 7:39,1,1
0HR,3E7.0000001D03,9/18/2022 7:39,1,3
0HR,3E7.0000001D01,9/18/2022 6:39,1,1
0HR,3E7.0000001D03,9/18/2022 6:39,1,3
0HR,3E7.0000001D02,9/18/2022 6:39,1,2
0HR,3E7.0000001D02,9/18/2022 5:39,1,2
0HR,3E7.0000001D01,9/18/2022 5:39,1,1
0HR,3E7.0000001D03,9/18/2022 4:39,1,3
0HR,3E7.0000001D02,9/18/2022 4:39,1,2
0HR,3E7.0000001D01,9/18/2022 4:39,1,1
0HR,3DD.003DE66298,9/18/2022 3:44,1,2
0HR,3E7.0000001D02,9/18/2022 3:39,1,2
0HR,3E7.0000001D01,9/18/2022 3:39,1,1
0HR,3E7.0000001D03,9/18/2022 3:39,1,3
0HR,3E7.0000001D02,9/18/2022 2:39,1,2
0HR,3E7.0000001D01,9/18/2022 2:39,1,1
0HR,3E7.0000001D03,9/18/2022 2:39,1,3
0HR,3DD.003E2151C0,9/18/2022 2:09,1,2
0HR,3DD.003E215468,9/18/2022 1:51,1,2
0HR,3E7.0000001D01,9/18/2022 1:39,1,1
0HR,3E7.0000001D03,9/18/2022 1:39,1,3
0HR,3E7.0000001D02,9/18/2022 1:39,1,2
0HR,3E7.0000001D02,9/18/2022 0:39,1,2
0HR,3E7.0000001D01,9/18/2022 0:39,1,1
0HR,3E7.0000001D03,9/18/2022 0:39,1,3
0HR,3DD.003DE6709C,9/18/2022 0:36,1,2
0HR,3E7.0000001D02,9/17/2022 23:39,1,2
0HR,3E7.0000001D01,9/17/2022 23:39,1,1
0HR,3E7.0000001D03,9/17/2022 23:39,1,3
0HR,3DD.003DE66251,9/17/2022 23:38,1,3
0HR,3E7.0000001D02,9/17/2022 22:39,1,2
0HR,3E7.0000001D01,9/17/2022 22:39,1,1
0HR,3E7.0000001D03,9/17/2022 22:39,1,3
0HR,3E7.0000001D02,9/17/2022 21:39,1,2
0HR,3E7.0000001D01,9/17/2022 21:39,1,1
0HR,3E7.0000001D03,9/17/2022 21:39,1,3
0HR,3E7.0000001D03,9/17/2022 20:39,1,3
0HR,3E7.0000001D02,9/17/2022 20:39,1,2
0HR,3E7.0000001D01,9/17/2022 20:39,1,1
0HR,3DD.003D35066B,9/17/2022 20:00,1,2
0HR,3E7.0000001D01,9/17/2022 19:39,1,1
0HR,3E7.0000001D03,9/17/2022 19:39,1,3
0HR,3E7.0000001D02,9/17/2022 19:39,1,2
0HR,3DD.003E2145BA,9/17/2022 19:37,1,3
0HR,3DD.003E21461D,9/17/2022 19:32,1,3
0HR,3DD.003D5C8E87,9/17/2022 19:28,1,2
0HR,3E7.0000001D03,9/17/2022 18:39,1,3
0HR,3E7.0000001D02,9/17/2022 18:39,1,2
0HR,3E7.0000001D01,9/17/2022 18:39,1,1
0HR,3E7.0000001D02,9/17/2022 17:39,1,2
0HR,3E7.0000001D01,9/17/2022 17:39,1,1
0HR,3E7.0000001D03,9/17/2022 17:39,1,3
0HR,3E7.0000001D02,9/17/2022 16:39,1,2
0HR,3E7.0000001D01,9/17/2022 16:39,1,1
0HR,3E7.0000001D03,9/17/2022 16:39,1,3
0HR,3E7.0000001D03,9/17/2022 15:39,1,3
0HR,3E7.0000001D02,9/17/2022 15:39,1,2
0HR,3E7.0000001D01,9/17/2022 15:39,1,1
0HR,3E7.0000001D02,9/17/2022 14:39,1,2
0HR,3E7.0000001D01,9/17/2022 14:39,1,1
0HR,3E7.0000001D03,9/17/2022 14:39,1,3
0HR,3E7.0000001D02,9/17/2022 13:39,1,2
0HR,3E7.0000001D01,9/17/2022 13:39,1,1
0HR,3E7.0000001D03,9/17/2022 13:39,1,3
0HR,3E7.0000001D01,9/17/2022 12:39,1,1
0HR,3E7.0000001D03,9/17/2022 12:39,1,3
0HR,3E7.0000001D02,9/17/2022 12:39,1,2
0HR,3E7.0000001D03,9/17/2022 11:39,1,3
0HR,3E7.0000001D02,9/17/2022 11:39,1,2
0HR,3E7.0000001D01,9/17/2022 11:39,1,1
0HR,3E7.0000001D01,9/17/2022 10:39,1,1
0HR,3E7.0000001D03,9/17/2022 10:39,1,3
0HR,3E7.0000001D02,9/17/2022 10:39,1,2
0HR,3DD.0077B65C5E,9/17/2022 10:34,1,3
0HR,3E7.0000001D02,9/17/2022 9:39,1,2
0HR,3E7.0000001D01,9/17/2022 9:39,1,1
0HR,3E7.0000001D03,9/17/2022 9:39,1,3
0HR,3E7.0000001D02,9/17/2022 8:39,1,2
0HR,3E7.0000001D01,9/17/2022 8:39,1,1
0HR,3E7.0000001D03,9/17/2022 8:39,1,3
0HR,3E7.0000001D01,9/17/2022 7:39,1,1
0HR,3E7.0000001D03,9/17/2022 7:39,1,3
0HR,3E7.0000001D02,9/17/2022 7:39,1,2
0HR,3E7.0000001D03,9/17/2022 6:39,1,3
0HR,3E7.0000001D02,9/17/2022 6:39,1,2
0HR,3E7.0000001D01,9/17/2022 6:39,1,1
0HR,3E7.0000001D03,9/17/2022 5:39,1,3
0HR,3E7.0000001D02,9/17/2022 5:39,1,2
0HR,3E7.0000001D01,9/17/2022 5:39,1,1
0HR,3E7.0000001D01,9/17/2022 4:39,1,1
0HR,3E7.0000001D03,9/17/2022 4:39,1,3
0HR,3E7.0000001D02,9/17/2022 4:39,1,2
0HR,3E7.0000001D03,9/17/2022 3:39,1,3
0HR,3E7.0000001D02,9/17/2022 3:39,1,2
0HR,3E7.0000001D01,9/17/2022 3:39,1,1
0HR,3E7.0000001D01,9/17/2022 2:39,1,1
0HR,3E7.0000001D03,9/17/2022 2:39,1,3
0HR,3E7.0000001D02,9/17/2022 2:39,1,2
0HR,3E7.0000001D01,9/17/2022 1:39,1,1
0HR,3E7.0000001D03,9/17/2022 1:39,1,3
0HR,3E7.0000001D02,9/17/2022 1:39,1,2
0HR,3E7.0000001D02,9/17/2022 0:39,1,2
0HR,3E7.0000001D01,9/17/2022 0:39,1,1
0HR,3E7.0000001D03,9/17/2022 0:39,1,3
0HR,3E7.0000001D02,9/16/2022 23:39,1,2
0HR,3E7.0000001D01,9/16/2022 23:39,1,1
0HR,3E7.0000001D03,9/16/2022 23:39,1,3
0HR,3DD.003DA21080,9/16/2022 23:21,1,3
0HR,3D9.1C2DF82825,9/16/2022 22:42,1,1
0HR,3E7.0000001D02,9/16/2022 22:39,1,2
0HR,3E7.0000001D01,9/16/2022 22:39,1,1
0HR,3E7.0000001D03,9/16/2022 22:39,1,3
0HR,3E7.0000001D01,9/16/2022 21:39,1,1
0HR,3E7.0000001D03,9/16/2022 21:39,1,3
0HR,3E7.0000001D02,9/16/2022 21:39,1,2
0HR,3DD.003D2D2EE5,9/16/2022 21:28,1,2
0HR,3E7.0000001D02,9/16/2022 20:39,1,2
0HR,3E7.0000001D01,9/16/2022 20:39,1,1
0HR,3E7.0000001D03,9/16/2022 20:39,1,3
